len	tc	intersection	union	enrichment
30550	0.4	354866	4569215	0.0776645
30550	0.45	358378	4602742	0.0778618
30550	0.5	359966	4645281	0.0774907
30550	0.55	1125625	6758913	0.166539
30550	0.6	1126497	6779196	0.16617
30550	0.65	1187814	9260054	0.128273
30550	0.7	1206384	11781644	0.102395
30550	0.75	1208615	11825960	0.1022
30550	0.8	1249145	12695713	0.0983911
30550	0.85	1271977	13050894	0.0974628
30550	0.9	1282875	13476752	0.0951917
30550	0.95	1294684	13733019	0.0942753
30550	1	0	2597477	0
30600	0	0	2597477	0
30600	0.05	330354	4305360	0.0767309
30600	0.1	336187	4375926	0.0768265
30600	0.15	343054	4415648	0.0776905
30600	0.2	345825	4472596	0.0773209
30600	0.25	348199	4497203	0.0774257
30600	0.3	349005	4517624	0.0772541
30600	0.35	351113	4540178	0.0773346
30600	0.4	354866	4569215	0.0776645
30600	0.45	358378	4602742	0.0778618
30600	0.5	359966	4643558	0.0775194
30600	0.55	1125625	6758913	0.166539
30600	0.6	1126497	6779196	0.16617
30600	0.65	1187814	9260331	0.128269
30600	0.7	1206384	11781644	0.102395
30600	0.75	1208615	11825960	0.1022
30600	0.8	1249145	12695713	0.0983911
30600	0.85	1271977	13050894	0.0974628
30600	0.9	1282201	13473618	0.0951638
30600	0.95	1294684	13733019	0.0942753
30600	1	0	2597477	0
30650	0	0	2597477	0
30650	0.05	330354	4305360	0.0767309
30650	0.1	336187	4375926	0.0768265
30650	0.15	343054	4414715	0.0777069
30650	0.2	345825	4470701	0.0773536
30650	0.25	348199	4497203	0.0774257
30650	0.3	349005	4516766	0.0772688
30650	0.35	351113	4540178	0.0773346
30650	0.4	354771	4567339	0.0776756
30650	0.45	358378	4602332	0.0778688
30650	0.5	359966	4643558	0.0775194
30650	0.55	1125625	6758913	0.166539
30650	0.6	1126497	6778347	0.166191
30650	0.65	1187814	9255821	0.128332
30650	0.7	1206384	11781644	0.102395
30650	0.75	1208615	11822476	0.10223
30650	0.8	1249260	12694939	0.0984061
30650	0.85	1271791	13049459	0.0974593
30650	0.9	1280703	13473618	0.0950526
30650	0.95	1294684	13731289	0.0942871
30650	1	0	2597477	0
30700	0	0	2597477	0
30700	0.05	330354	4305360	0.0767309
30700	0.1	336187	4375926	0.0768265
30700	0.15	343054	4412401	0.0777477
30700	0.2	345825	4470701	0.0773536
30700	0.25	348199	4496503	0.0774377
30700	0.3	349005	4516766	0.0772688
30700	0.35	351113	4540178	0.0773346
30700	0.4	354641	4566421	0.0776628
30700	0.45	358378	4602332	0.0778688
30700	0.5	359966	4642730	0.0775333
30700	0.55	1125625	6757804	0.166567
30700	0.6	1126497	6778347	0.166191
30700	0.65	1187558	9255465	0.128309
30700	0.7	1206140	11780641	0.102383
30700	0.75	1208615	11822476	0.10223
30700	0.8	1249260	12694369	0.0984106
30700	0.85	1271791	13049459	0.0974593
30700	0.9	1280703	13472867	0.0950579
30700	0.95	1294684	13728497	0.0943063
30700	1	0	2597477	0
30750	0	0	2597477	0
30750	0.05	330354	4305360	0.0767309
30750	0.1	334711	4375300	0.0765001
30750	0.15	342158	4412166	0.0775488
30750	0.2	345825	4470701	0.0773536
30750	0.25	348199	4494350	0.0774748
30750	0.3	349005	4516766	0.0772688
30750	0.35	351113	4540178	0.0773346
30750	0.4	354641	4565376	0.0776806
30750	0.45	358378	4602332	0.0778688
30750	0.5	359966	4642730	0.0775333
30750	0.55	1125625	6757316	0.166579
30750	0.6	1126497	6778347	0.166191
30750	0.65	1187369	9255181	0.128292
30750	0.7	1206140	11780641	0.102383
30750	0.75	1208615	11821993	0.102234
30750	0.8	1249260	12694369	0.0984106
30750	0.85	1271791	13049459	0.0974593
30750	0.9	1280703	13472867	0.0950579
30750	0.95	1294684	13727665	0.094312
30750	1	0	2597477	0
30800	0	0	2597477	0
30800	0.05	330354	4305360	0.0767309
30800	0.1	334711	4374011	0.0765227
30800	0.15	342158	4411601	0.0775587
30800	0.2	345825	4470701	0.0773536
30800	0.25	348199	4493171	0.0774952
30800	0.3	349005	4516766	0.0772688
30800	0.35	351113	4540178	0.0773346
30800	0.4	354641	4564489	0.0776957
30800	0.45	358378	4602332	0.0778688
30800	0.5	359966	4642111	0.0775436
30800	0.55	1125625	6756364	0.166602
30800	0.6	1126497	6778631	0.166184
30800	0.65	1187369	9255181	0.128292
30800	0.7	1206140	11779871	0.10239
30800	0.75	1208615	11821993	0.102234
30800	0.8	1249260	12694369	0.0984106
30800	0.85	1271791	13049459	0.0974593
30800	0.9	1280499	13472181	0.0950476
30800	0.95	1294684	13727665	0.094312
30800	1	0	2597477	0
30850	0	0	2597477	0
30850	0.05	330354	4305360	0.0767309
30850	0.1	334711	4374011	0.0765227
30850	0.15	342158	4411601	0.0775587
30850	0.2	345663	4470340	0.0773236
30850	0.25	348199	4493171	0.0774952
30850	0.3	349005	4516766	0.0772688
30850	0.35	351113	4540178	0.0773346
30850	0.4	354641	4563554	0.0777116
30850	0.45	358378	4602332	0.0778688
30850	0.5	359966	4642111	0.0775436
30850	0.55	1125625	6754972	0.166637
30850	0.6	1126497	6778631	0.166184
30850	0.65	1186718	9254873	0.128226
30850	0.7	1206140	11779871	0.10239
30850	0.75	1208615	11821993	0.102234
30850	0.8	1249260	12694369	0.0984106
30850	0.85	1271791	13049459	0.0974593
30850	0.9	1280499	13472181	0.0950476
30850	0.95	1294684	13727665	0.094312
30850	1	0	2597477	0
30900	0	0	2597477	0
30900	0.05	330354	4305360	0.0767309
30900	0.1	334711	4374011	0.0765227
30900	0.15	342158	4411601	0.0775587
30900	0.2	345663	4470279	0.0773247
30900	0.25	348199	4493171	0.0774952
30900	0.3	349005	4516766	0.0772688
30900	0.35	351113	4540178	0.0773346
30900	0.4	354641	4563554	0.0777116
30900	0.45	358378	4602332	0.0778688
30900	0.5	359966	4640904	0.0775638
30900	0.55	1125625	6754972	0.166637
30900	0.6	1126497	6776150	0.166244
30900	0.65	1186718	9253670	0.128243
30900	0.7	1206140	11776226	0.102422
30900	0.75	1208615	11821015	0.102243
30900	0.8	1249260	12693851	0.0984146
30900	0.85	1271791	13049459	0.0974593
30900	0.9	1280499	13472181	0.0950476
30900	0.95	1294684	13727447	0.0943135
30900	1	0	2597477	0
30950	0	0	2597477	0
30950	0.05	330354	4305360	0.0767309
30950	0.1	334711	4374845	0.0765081
30950	0.15	342158	4411046	0.0775684
30950	0.2	345663	4470279	0.0773247
30950	0.25	347889	4491881	0.0774484
30950	0.3	349005	4515774	0.0772858
30950	0.35	351113	4540178	0.0773346
30950	0.4	354641	4563554	0.0777116
30950	0.45	358378	4602332	0.0778688
30950	0.5	359966	4639232	0.0775917
30950	0.55	1125625	6754972	0.166637
30950	0.6	1126497	6776150	0.166244
30950	0.65	1186718	9253670	0.128243
30950	0.7	1206140	11776226	0.102422
30950	0.75	1206985	11820127	0.102113
30950	0.8	1249260	12693851	0.0984146
30950	0.85	1271791	13048552	0.0974661
30950	0.9	1280499	13472181	0.0950476
30950	0.95	1294684	13726890	0.0943174
30950	1	0	2597477	0
31000	0	0	2597477	0
31000	0.05	330354	4305360	0.0767309
31000	0.1	334711	4374845	0.0765081
31000	0.15	342158	4410212	0.0775831
31000	0.2	345663	4470279	0.0773247
31000	0.25	347889	4491881	0.0774484
31000	0.3	349005	4514142	0.0773137
31000	0.35	351113	4540178	0.0773346
31000	0.4	354641	4563554	0.0777116
31000	0.45	358378	4601547	0.0778821
31000	0.5	359966	4639232	0.0775917
31000	0.55	1125625	6754972	0.166637
31000	0.6	1126497	6775151	0.166269
31000	0.65	1186718	9253670	0.128243
31000	0.7	1206061	11775524	0.102421
31000	0.75	1206985	11820127	0.102113
31000	0.8	1249260	12693851	0.0984146
31000	0.85	1271659	13047082	0.0974669
31000	0.9	1280316	13472158	0.0950342
31000	0.95	1294684	13726251	0.0943218
31000	1	0	2597477	0
31050	0	0	2597477	0
31050	0.05	330354	4304781	0.0767412
31050	0.1	334711	4374845	0.0765081
31050	0.15	341497	4410212	0.0774332
31050	0.2	345663	4470279	0.0773247
31050	0.25	347889	4491881	0.0774484
31050	0.3	349005	4514142	0.0773137
31050	0.35	351113	4540178	0.0773346
31050	0.4	354641	4563554	0.0777116
31050	0.45	358378	4601547	0.0778821
31050	0.5	359966	4637930	0.0776135
31050	0.55	1125625	6754972	0.166637
31050	0.6	1126497	6773667	0.166305
31050	0.65	1186718	9253670	0.128243
31050	0.7	1206061	11775524	0.102421
31050	0.75	1206985	11820127	0.102113
31050	0.8	1249122	12692567	0.0984137
31050	0.85	1271659	13047082	0.0974669
31050	0.9	1280316	13472847	0.0950294
31050	0.95	1294684	13725832	0.0943246
31050	1	0	2597477	0
31100	0	0	2597477	0
31100	0.05	330354	4304781	0.0767412
31100	0.1	334711	4374845	0.0765081
31100	0.15	341497	4410212	0.0774332
31100	0.2	345663	4470279	0.0773247
31100	0.25	347889	4491704	0.0774515
31100	0.3	349005	4514142	0.0773137
31100	0.35	351113	4540178	0.0773346
31100	0.4	354641	4563554	0.0777116
31100	0.45	358378	4601547	0.0778821
31100	0.5	359966	4637930	0.0776135
31100	0.55	1125625	6754972	0.166637
31100	0.6	1126287	6771258	0.166333
31100	0.65	1187012	9254439	0.128264
31100	0.7	1206061	11775524	0.102421
31100	0.75	1206985	11820127	0.102113
31100	0.8	1249122	12692567	0.0984137
31100	0.85	1271659	13046429	0.0974718
31100	0.9	1280316	13472847	0.0950294
31100	0.95	1294684	13724928	0.0943308
31100	1	0	2597477	0
31150	0	0	2597477	0
31150	0.05	330354	4304781	0.0767412
31150	0.1	334711	4374845	0.0765081
31150	0.15	341497	4410212	0.0774332
31150	0.2	345663	4468634	0.0773532
31150	0.25	347889	4491704	0.0774515
31150	0.3	349005	4514142	0.0773137
31150	0.35	351113	4539486	0.0773464
31150	0.4	354641	4563554	0.0777116
31150	0.45	358378	4601547	0.0778821
31150	0.5	359966	4637930	0.0776135
31150	0.55	1125458	6753415	0.16665
31150	0.6	1126287	6771258	0.166333
31150	0.65	1187012	9254439	0.128264
31150	0.7	1206061	11775524	0.102421
31150	0.75	1206985	11819307	0.10212
31150	0.8	1249122	12692567	0.0984137
31150	0.85	1271659	13046429	0.0974718
31150	0.9	1279762	13472771	0.0949888
31150	0.95	1294684	13721693	0.0943531
31150	1	0	2597477	0
31200	0	0	2597477	0
31200	0.05	330354	4304781	0.0767412
31200	0.1	334711	4374845	0.0765081
31200	0.15	341497	4410212	0.0774332
31200	0.2	345663	4467696	0.0773694
31200	0.25	347889	4491704	0.0774515
31200	0.3	349005	4513337	0.0773275
31200	0.35	351113	4539486	0.0773464
31200	0.4	354641	4563554	0.0777116
31200	0.45	358378	4599535	0.0779161
31200	0.5	359966	4637125	0.077627
31200	0.55	1125458	6753415	0.16665
31200	0.6	1126287	6771258	0.166333
31200	0.65	1187012	9254439	0.128264
31200	0.7	1206061	11772901	0.102444
31200	0.75	1206985	11818393	0.102128
31200	0.8	1249122	12691739	0.0984201
31200	0.85	1271659	13045818	0.0974764
31200	0.9	1279762	13472771	0.0949888
31200	0.95	1294684	13720844	0.0943589
31200	1	0	2597477	0
31250	0	0	2597477	0
31250	0.05	330354	4304781	0.0767412
31250	0.1	334711	4374845	0.0765081
31250	0.15	341293	4409039	0.0774076
31250	0.2	345663	4467696	0.0773694
31250	0.25	347889	4491704	0.0774515
31250	0.3	349005	4513337	0.0773275
31250	0.35	351113	4540026	0.0773372
31250	0.4	354641	4563554	0.0777116
31250	0.45	358378	4599535	0.0779161
31250	0.5	359966	4635907	0.0776474
31250	0.55	1125458	6753415	0.16665
31250	0.6	1126287	6771258	0.166333
31250	0.65	1186957	9252958	0.128279
31250	0.7	1205185	11772901	0.102369
31250	0.75	1206985	11818393	0.102128
31250	0.8	1249122	12691739	0.0984201
31250	0.85	1271584	13045479	0.0974732
31250	0.9	1279359	13470530	0.0949747
31250	0.95	1294684	13718405	0.0943757
31250	1	0	2597477	0
31300	0	0	2597477	0
31300	0.05	330354	4304781	0.0767412
31300	0.1	334711	4374845	0.0765081
31300	0.15	341293	4409039	0.0774076
31300	0.2	345663	4467696	0.0773694
31300	0.25	347714	4488998	0.0774592
31300	0.3	349005	4513909	0.0773177
31300	0.35	351113	4540026	0.0773372
31300	0.4	353894	4563513	0.0775486
31300	0.45	358378	4599535	0.0779161
31300	0.5	359966	4634545	0.0776702
31300	0.55	1125458	6753415	0.16665
31300	0.6	1126287	6771258	0.166333
31300	0.65	1186957	9252958	0.128279
31300	0.7	1205185	11772901	0.102369
31300	0.75	1206985	11818393	0.102128
31300	0.8	1249122	12691118	0.0984249
31300	0.85	1271584	13043293	0.0974895
31300	0.9	1279359	13469571	0.0949814
31300	0.95	1294417	13717076	0.0943654
31300	1	0	2597477	0
31350	0	0	2597477	0
31350	0.05	330354	4303130	0.0767706
31350	0.1	334711	4373551	0.0765307
31350	0.15	341293	4409039	0.0774076
31350	0.2	345663	4467111	0.0773795
31350	0.25	347714	4488998	0.0774592
31350	0.3	349005	4513909	0.0773177
31350	0.35	351009	4539311	0.0773265
31350	0.4	353894	4562718	0.0775621
31350	0.45	358378	4598026	0.0779417
31350	0.5	359966	4631995	0.077713
31350	0.55	1125458	6753415	0.16665
31350	0.6	1126287	6771258	0.166333
31350	0.65	1186957	9252958	0.128279
31350	0.7	1203602	11772901	0.102235
31350	0.75	1206985	11818393	0.102128
31350	0.8	1249122	12691118	0.0984249
31350	0.85	1271584	13043293	0.0974895
31350	0.9	1279359	13469571	0.0949814
31350	0.95	1294417	13717076	0.0943654
31350	1	0	2597477	0
31400	0	0	2597477	0
31400	0.05	330354	4303130	0.0767706
31400	0.1	334711	4373312	0.0765349
31400	0.15	341293	4409039	0.0774076
31400	0.2	345663	4467111	0.0773795
31400	0.25	347714	4488998	0.0774592
31400	0.3	349005	4513909	0.0773177
31400	0.35	351009	4539311	0.0773265
31400	0.4	353894	4561255	0.077587
31400	0.45	358339	4595233	0.0779806
31400	0.5	359384	4631178	0.077601
31400	0.55	1125458	6753415	0.16665
31400	0.6	1126287	6771258	0.166333
31400	0.65	1186957	9252958	0.128279
31400	0.7	1203602	11772423	0.102239
31400	0.75	1206900	11816994	0.102133
31400	0.8	1249122	12688900	0.0984421
31400	0.85	1271584	13042630	0.0974944
31400	0.9	1279101	13468222	0.0949718
31400	0.95	1294417	13713254	0.0943917
31400	1	0	2597477	0
31450	0	0	2597477	0
31450	0.05	330354	4303130	0.0767706
31450	0.1	334711	4373312	0.0765349
31450	0.15	341293	4409039	0.0774076
31450	0.2	345663	4467111	0.0773795
31450	0.25	347714	4488998	0.0774592
31450	0.3	349005	4513909	0.0773177
31450	0.35	351009	4538884	0.0773338
31450	0.4	353894	4561255	0.077587
31450	0.45	358339	4595233	0.0779806
31450	0.5	359384	4631178	0.077601
31450	0.55	1125458	6753415	0.16665
31450	0.6	1126287	6771258	0.166333
31450	0.65	1186957	9252389	0.128287
31450	0.7	1203602	11769706	0.102263
31450	0.75	1206900	11816994	0.102133
31450	0.8	1249122	12688174	0.0984477
31450	0.85	1271584	13041539	0.0975026
31450	0.9	1279101	13467479	0.094977
31450	0.95	1294417	13711166	0.094406
31450	1	0	2597477	0
31500	0	0	2597477	0
31500	0.05	330354	4303130	0.0767706
31500	0.1	334711	4373312	0.0765349
31500	0.15	341293	4409039	0.0774076
31500	0.2	345663	4467111	0.0773795
31500	0.25	347612	4488663	0.0774422
31500	0.3	349005	4513909	0.0773177
31500	0.35	351009	4538884	0.0773338
31500	0.4	353894	4558955	0.0776261
31500	0.45	358339	4595233	0.0779806
31500	0.5	359384	4629623	0.0776271
31500	0.55	1125458	6752579	0.166671
31500	0.6	1126287	6771258	0.166333
31500	0.65	1186957	9252389	0.128287
31500	0.7	1200132	11307033	0.10614
31500	0.75	1206900	11816994	0.102133
31500	0.8	1249122	12687469	0.0984532
31500	0.85	1271584	13040576	0.0975098
31500	0.9	1279101	13467479	0.094977
31500	0.95	1294417	13709748	0.0944158
31500	1	0	2597477	0
31550	0	0	2597477	0
31550	0.05	330354	4303130	0.0767706
31550	0.1	334711	4373312	0.0765349
31550	0.15	341293	4409039	0.0774076
31550	0.2	345663	4467111	0.0773795
31550	0.25	347612	4488663	0.0774422
31550	0.3	349005	4513909	0.0773177
31550	0.35	351009	4538884	0.0773338
31550	0.4	353894	4558955	0.0776261
31550	0.45	358339	4595233	0.0779806
31550	0.5	359047	4626045	0.0776142
31550	0.55	1125458	6751550	0.166696
31550	0.6	1126287	6771258	0.166333
31550	0.65	1186957	9252389	0.128287
31550	0.7	1200132	11307033	0.10614
31550	0.75	1206900	11816994	0.102133
31550	0.8	1249122	12687469	0.0984532
31550	0.85	1271584	13037585	0.0975322
31550	0.9	1278498	13411276	0.0953301
31550	0.95	1294417	13708991	0.094421
31550	1	0	2597477	0
31600	0	0	2597477	0
31600	0.05	330354	4303130	0.0767706
31600	0.1	334711	4371773	0.0765618
31600	0.15	341293	4408409	0.0774186
31600	0.2	345663	4467111	0.0773795
31600	0.25	347612	4486708	0.077476
31600	0.3	348561	4512982	0.0772352
31600	0.35	351009	4537579	0.077356
31600	0.4	353489	4556693	0.0775758
31600	0.45	358339	4595233	0.0779806
31600	0.5	359047	4626529	0.0776061
31600	0.55	1125458	6751550	0.166696
31600	0.6	1126287	6771258	0.166333
31600	0.65	1186957	9252389	0.128287
31600	0.7	1200132	11307033	0.10614
31600	0.75	1206900	11816994	0.102133
31600	0.8	1249122	12686880	0.0984578
31600	0.85	1271584	13037585	0.0975322
31600	0.9	1278498	13411276	0.0953301
31600	0.95	1294417	13708009	0.0944278
31600	1	0	2597477	0
31650	0	0	2597477	0
31650	0.05	330354	4303130	0.0767706
31650	0.1	334711	4369653	0.076599
31650	0.15	341293	4408409	0.0774186
31650	0.2	345663	4467111	0.0773795
31650	0.25	347511	4486308	0.0774604
31650	0.3	348561	4512982	0.0772352
31650	0.35	351009	4536354	0.0773769
31650	0.4	353489	4556693	0.0775758
31650	0.45	357872	4593788	0.0779035
31650	0.5	359047	4626529	0.0776061
31650	0.55	1125276	6751290	0.166676
31650	0.6	1126287	6771258	0.166333
31650	0.65	1186957	9252389	0.128287
31650	0.7	1200132	11307033	0.10614
31650	0.75	1206900	11816994	0.102133
31650	0.8	1249122	12686880	0.0984578
31650	0.85	1271584	13037585	0.0975322
31650	0.9	1278498	13410889	0.0953328
31650	0.95	1294417	13706963	0.094435
31650	1	0	2597477	0
31700	0	0	2597477	0
31700	0.05	330339	4301368	0.0767986
31700	0.1	334711	4369653	0.076599
31700	0.15	341293	4408409	0.0774186
31700	0.2	345663	4467111	0.0773795
31700	0.25	347511	4486308	0.0774604
31700	0.3	348561	4512982	0.0772352
31700	0.35	351009	4536354	0.0773769
31700	0.4	353489	4556693	0.0775758
31700	0.45	357872	4593788	0.0779035
31700	0.5	359047	4626529	0.0776061
31700	0.55	1125276	6751290	0.166676
31700	0.6	1126287	6770817	0.166344
31700	0.65	1186957	9252389	0.128287
31700	0.7	1200132	11307033	0.10614
31700	0.75	1206900	11816994	0.102133
31700	0.8	1249122	12686880	0.0984578
31700	0.85	1271584	13037585	0.0975322
31700	0.9	1279075	13410889	0.0953759
31700	0.95	1294417	13706963	0.094435
31700	1	0	2597477	0
31750	0	0	2597477	0
31750	0.05	330339	4301368	0.0767986
31750	0.1	334711	4369653	0.076599
31750	0.15	341191	4407429	0.0774127
31750	0.2	345663	4467111	0.0773795
31750	0.25	347270	4486191	0.0774086
31750	0.3	348561	4512982	0.0772352
31750	0.35	351009	4537740	0.0773533
31750	0.4	353344	4555366	0.0775665
31750	0.45	357872	4593788	0.0779035
31750	0.5	359047	4626529	0.0776061
31750	0.55	363870	4671683	0.0778884
31750	0.6	1126287	6770106	0.166362
31750	0.65	1186957	9252389	0.128287
31750	0.7	1200132	11307642	0.106135
31750	0.75	1206900	11816994	0.102133
31750	0.8	1249122	12686880	0.0984578
31750	0.85	1271584	13037585	0.0975322
31750	0.9	1280628	13410323	0.0954957
31750	0.95	1294417	13706162	0.0944405
31750	1	0	2597477	0
31800	0	0	2597477	0
31800	0.05	330339	4301368	0.0767986
31800	0.1	334711	4369653	0.076599
31800	0.15	341191	4407429	0.0774127
31800	0.2	345663	4465901	0.0774005
31800	0.25	347270	4486191	0.0774086
31800	0.3	348561	4512982	0.0772352
31800	0.35	351009	4537740	0.0773533
31800	0.4	353344	4555366	0.0775665
31800	0.45	357307	4591000	0.0778277
31800	0.5	359047	4627563	0.0775888
31800	0.55	363870	4671683	0.0778884
31800	0.6	1126287	6769369	0.16638
31800	0.65	1186957	9252389	0.128287
31800	0.7	1200132	11307642	0.106135
31800	0.75	1206900	11816994	0.102133
31800	0.8	1249122	12686880	0.0984578
31800	0.85	1271584	13037154	0.0975354
31800	0.9	1280628	13407902	0.0955129
31800	0.95	1294417	13706162	0.0944405
31800	1	0	2597477	0
31850	0	0	2597477	0
31850	0.05	330339	4301368	0.0767986
31850	0.1	334711	4369653	0.076599
31850	0.15	341191	4406945	0.0774212
31850	0.2	345663	4465901	0.0774005
31850	0.25	347270	4486191	0.0774086
31850	0.3	348561	4512982	0.0772352
31850	0.35	351009	4537740	0.0773533
31850	0.4	352905	4555076	0.0774751
31850	0.45	357307	4591000	0.0778277
31850	0.5	359047	4627963	0.0775821
31850	0.55	361989	4670126	0.0775116
31850	0.6	1126287	6769369	0.16638
31850	0.65	1186957	9252389	0.128287
31850	0.7	1193781	10852573	0.11
31850	0.75	1206900	11816994	0.102133
31850	0.8	1249122	12686880	0.0984578
31850	0.85	1271584	13037154	0.0975354
31850	0.9	1280628	13407339	0.0955169
31850	0.95	1294417	13705529	0.0944449
31850	1	0	2597477	0
